"cod","mun","Paro","date","Padron","Activos"
22212,"Santaliestra y San Quílez",2,2006,108,71
22212,"Santaliestra y San Quílez",3,2007,100,60
22212,"Santaliestra y San Quílez",4,2008,101,62
22212,"Santaliestra y San Quílez",7,2009,108,69
22212,"Santaliestra y San Quílez",9,2010,106,68
22212,"Santaliestra y San Quílez",7,2011,97,61
22212,"Santaliestra y San Quílez",7,2012,94,63
22212,"Santaliestra y San Quílez",7,2013,91,59
