"cod","mun","Paro","date","Padron","Activos"
22174,"Peralta de Alcofea",12,2006,654,415
22174,"Peralta de Alcofea",5,2007,633,405
22174,"Peralta de Alcofea",12,2008,647,428
22174,"Peralta de Alcofea",9,2009,639,413
22174,"Peralta de Alcofea",9,2010,618,388
22174,"Peralta de Alcofea",15,2011,619,392
22174,"Peralta de Alcofea",18,2012,596,376
22174,"Peralta de Alcofea",20,2013,553,332
