"cod","mun","Paro","date","Padron","Activos"
44049,"Calaceite",74,2013,1106,680
44049,"Calaceite",64,2012,1105,685
44049,"Calaceite",49,2011,1143,715
44049,"Calaceite",45,2010,1145,715
44049,"Calaceite",42,2009,1131,703
44049,"Calaceite",19,2008,1132,706
44049,"Calaceite",15,2007,1126,682
44049,"Calaceite",14,2006,1143,692
44049,"Calaceite",19,2005,1147,36
