"cod","mun","Paro","date","Padron","Activos"
50166,"Mesones de Isuela",20,2013,300,170
50166,"Mesones de Isuela",9,2012,318,181
50166,"Mesones de Isuela",7,2011,316,176
50166,"Mesones de Isuela",6,2010,315,179
50166,"Mesones de Isuela",5,2009,318,180
50166,"Mesones de Isuela",8,2008,325,180
50166,"Mesones de Isuela",4,2007,318,173
50166,"Mesones de Isuela",3,2005,329,6
