"cod","mun","Paro","date","Padron","Activos"
50107,"Figueruelas",101,2013,1319,964
50107,"Figueruelas",101,2012,1322,956
50107,"Figueruelas",81,2011,1303,955
50107,"Figueruelas",77,2010,1332,984
50107,"Figueruelas",76,2009,1351,982
50107,"Figueruelas",44,2008,1267,920
50107,"Figueruelas",19,2007,1191,850
50107,"Figueruelas",32,2006,1130,788
50107,"Figueruelas",31,2005,1133,39
