"cod","mun","Paro","date","Padron","Activos"
50161,"Manchones",3,2013,122,67
50161,"Manchones",6,2012,131,74
50161,"Manchones",7,2011,141,80
50161,"Manchones",5,2010,123,65
50161,"Manchones",4,2009,127,69
50161,"Manchones",2,2008,131,73
50161,"Manchones",3,2007,142,79
50161,"Manchones",4,2006,146,85
50161,"Manchones",3,2005,145,4
