"cod","mun","Paro","date","Padron","Activos"
44089,"Cubla",1,2006,54,27
44089,"Cubla",3,2007,56,29
44089,"Cubla",3,2008,58,31
44089,"Cubla",3,2009,55,30
44089,"Cubla",5,2010,61,34
44089,"Cubla",4,2011,68,40
44089,"Cubla",3,2012,62,39
44089,"Cubla",4,2013,61,38
