"cod","mun","Paro","date","Padron","Activos"
22206,"Sangarrén",5,2013,214,127
22206,"Sangarrén",8,2012,227,140
22206,"Sangarrén",7,2011,231,144
22206,"Sangarrén",4,2010,242,155
22206,"Sangarrén",5,2009,257,168
22206,"Sangarrén",6,2008,272,183
22206,"Sangarrén",7,2007,262,179
22206,"Sangarrén",4,2006,263,181
22206,"Sangarrén",5,2005,263,10
