"cod","mun","Paro","date","Padron","Activos"
22189,"Puértolas",6,2013,214,142
22189,"Puértolas",9,2012,225,152
22189,"Puértolas",3,2011,233,158
22189,"Puértolas",6,2010,241,165
22189,"Puértolas",10,2009,239,175
22189,"Puértolas",5,2008,252,185
22189,"Puértolas",3,2007,227,161
22189,"Puértolas",5,2006,222,155
22189,"Puértolas",4,2005,230,12
