"cod","mun","Paro","date","Padron","Activos"
44045,"Bronchales",26,2013,461,322
44045,"Bronchales",23,2012,472,330
44045,"Bronchales",22,2011,469,326
44045,"Bronchales",12,2010,480,337
44045,"Bronchales",16,2009,483,337
44045,"Bronchales",8,2008,488,349
44045,"Bronchales",11,2007,508,360
44045,"Bronchales",8,2006,458,297
44045,"Bronchales",22,2005,446,5
