"cod","mun","Paro","date","Padron","Activos"
50178,"Moros",18,2006,478,243
50178,"Moros",14,2007,469,234
50178,"Moros",15,2008,474,232
50178,"Moros",19,2009,481,230
50178,"Moros",23,2010,469,221
50178,"Moros",23,2011,449,209
50178,"Moros",27,2012,441,214
50178,"Moros",28,2013,434,221
