"cod","mun","Paro","date","Padron","Activos"
44152,"Monforte de Moyuela",1,2006,81,51
44152,"Monforte de Moyuela",1,2010,69,44
44152,"Monforte de Moyuela",1,2011,64,37
44152,"Monforte de Moyuela",4,2012,63,34
44152,"Monforte de Moyuela",4,2013,66,38
