"cod","mun","Paro","date","Padron","Activos"
50262,"Torres de Berrellén",136,2013,1501,1023
50262,"Torres de Berrellén",128,2012,1521,1032
50262,"Torres de Berrellén",103,2011,1511,1030
50262,"Torres de Berrellén",96,2010,1496,1019
50262,"Torres de Berrellén",109,2009,1523,1036
50262,"Torres de Berrellén",72,2008,1517,1047
50262,"Torres de Berrellén",44,2007,1440,991
50262,"Torres de Berrellén",35,2006,1449,999
50262,"Torres de Berrellén",49,2005,1430,27
