"cod","mun","Paro","date","Padron","Activos"
22012,"Albero Bajo",2,2006,111,73
22012,"Albero Bajo",1,2009,103,61
22012,"Albero Bajo",1,2010,96,57
22012,"Albero Bajo",2,2011,109,66
22012,"Albero Bajo",3,2012,114,71
22012,"Albero Bajo",4,2013,121,74
