"cod","mun","Paro","date","Padron","Activos"
44154,"Monroyo",14,2013,367,257
44154,"Monroyo",14,2012,390,278
44154,"Monroyo",19,2011,394,277
44154,"Monroyo",14,2010,379,258
44154,"Monroyo",7,2009,395,263
44154,"Monroyo",9,2008,385,262
44154,"Monroyo",4,2007,338,213
44154,"Monroyo",4,2006,307,177
44154,"Monroyo",5,2005,314,1
