"cod","mun","Paro","date","Padron","Activos"
22253,"Yésero",1,2013,63,37
22253,"Yésero",2,2012,67,39
22253,"Yésero",2,2011,69,43
22253,"Yésero",2,2010,71,47
22253,"Yésero",1,2009,77,50
22253,"Yésero",1,2008,77,51
22253,"Yésero",1,2007,77,51
