"cod","mun","Paro","date","Padron","Activos"
22022,"Almunia de San Juan",36,2013,663,447
22022,"Almunia de San Juan",40,2012,664,448
22022,"Almunia de San Juan",39,2011,661,441
22022,"Almunia de San Juan",35,2010,664,429
22022,"Almunia de San Juan",25,2009,654,405
22022,"Almunia de San Juan",22,2008,667,406
22022,"Almunia de San Juan",8,2007,658,397
22022,"Almunia de San Juan",5,2006,650,390
22022,"Almunia de San Juan",12,2005,650,10
