"cod","mun","Paro","date","Padron","Activos"
44126,"Iglesuela del Cid (La)",33,2013,469,295
44126,"Iglesuela del Cid (La)",29,2012,496,303
44126,"Iglesuela del Cid (La)",30,2011,501,305
44126,"Iglesuela del Cid (La)",25,2010,505,308
44126,"Iglesuela del Cid (La)",25,2009,502,308
44126,"Iglesuela del Cid (La)",14,2008,505,308
44126,"Iglesuela del Cid (La)",11,2007,491,301
44126,"Iglesuela del Cid (La)",12,2006,498,304
44126,"Iglesuela del Cid (La)",16,2005,492,38
