"cod","mun","Paro","date","Padron","Activos"
50057,"Brea de Aragón",105,2013,1754,1121
50057,"Brea de Aragón",117,2012,1795,1141
50057,"Brea de Aragón",110,2011,1816,1152
50057,"Brea de Aragón",100,2010,1854,1175
50057,"Brea de Aragón",116,2009,1897,1221
50057,"Brea de Aragón",90,2008,1922,1240
50057,"Brea de Aragón",77,2007,1872,1245
50057,"Brea de Aragón",102,2006,1894,1261
50057,"Brea de Aragón",106,2005,1973,66
