"cod","mun","Paro","date","Padron","Activos"
50162,"Mara",11,2013,186,97
50162,"Mara",11,2012,190,98
50162,"Mara",7,2011,202,105
50162,"Mara",8,2010,206,110
50162,"Mara",8,2009,204,105
50162,"Mara",3,2008,212,111
50162,"Mara",6,2007,207,108
50162,"Mara",3,2006,199,102
50162,"Mara",3,2005,210,6
