"cod","mun","Paro","date","Padron","Activos"
44067,"Castelnou",7,2013,152,88
44067,"Castelnou",16,2012,177,104
44067,"Castelnou",10,2011,120,68
44067,"Castelnou",3,2010,120,69
44067,"Castelnou",3,2009,109,63
44067,"Castelnou",2,2008,112,64
44067,"Castelnou",1,2005,120,2
