"cod","mun","Paro","date","Padron","Activos"
50190,"Novallas",97,2013,947,617
50190,"Novallas",98,2012,948,629
50190,"Novallas",105,2011,949,643
50190,"Novallas",88,2010,919,607
50190,"Novallas",85,2009,891,591
50190,"Novallas",75,2008,885,577
50190,"Novallas",37,2007,875,572
50190,"Novallas",29,2006,818,522
50190,"Novallas",27,2005,806,30
