"cod","mun","Paro","date","Padron","Activos"
22227,"Tella-Sin",10,2013,254,148
22227,"Tella-Sin",13,2012,263,153
22227,"Tella-Sin",7,2011,272,162
22227,"Tella-Sin",8,2010,266,158
22227,"Tella-Sin",4,2009,291,183
22227,"Tella-Sin",4,2008,307,191
22227,"Tella-Sin",2,2007,290,170
22227,"Tella-Sin",3,2006,268,154
22227,"Tella-Sin",8,2005,272,9
