"cod","mun","Paro","date","Padron","Activos"
50073,"Cariñena",74,2006,3277,2238
50073,"Cariñena",86,2007,3353,2315
50073,"Cariñena",182,2008,3509,2466
50073,"Cariñena",187,2009,3665,2560
50073,"Cariñena",239,2010,3725,2596
50073,"Cariñena",252,2011,3728,2572
50073,"Cariñena",235,2012,3572,2442
50073,"Cariñena",241,2013,3537,2408
