"cod","mun","Paro","date","Padron","Activos"
50053,"Boquiñeni",69,2013,923,597
50053,"Boquiñeni",58,2012,956,622
50053,"Boquiñeni",60,2011,985,651
50053,"Boquiñeni",70,2010,995,662
50053,"Boquiñeni",56,2009,1025,678
50053,"Boquiñeni",25,2008,1012,666
50053,"Boquiñeni",15,2007,1033,687
50053,"Boquiñeni",20,2006,1035,685
50053,"Boquiñeni",22,2005,1052,125
