"cod","mun","Paro","date","Padron","Activos"
50297,"Zaragoza",20086,2006,649181,452113
50297,"Zaragoza",20303,2007,654390,455373
50297,"Zaragoza",35102,2008,666129,463630
50297,"Zaragoza",47836,2009,674317,467331
50297,"Zaragoza",50928,2010,675121,464125
50297,"Zaragoza",54429,2011,674725,460584
50297,"Zaragoza",60215,2012,679624,461816
50297,"Zaragoza",62298,2013,682004,461689
