"cod","mun","Paro","date","Padron","Activos"
22107,"Fanlo",1,2006,170,131
22107,"Fanlo",2,2007,171,129
22107,"Fanlo",1,2008,159,120
22107,"Fanlo",5,2009,149,110
22107,"Fanlo",2,2010,138,103
22107,"Fanlo",7,2011,132,98
22107,"Fanlo",8,2012,126,93
22107,"Fanlo",6,2013,118,83
