"cod","mun","Paro","date","Padron","Activos"
44004,"Aguaviva",50,2013,654,416
44004,"Aguaviva",52,2012,660,409
44004,"Aguaviva",39,2011,693,429
44004,"Aguaviva",52,2010,693,425
44004,"Aguaviva",43,2009,713,437
44004,"Aguaviva",25,2008,718,436
44004,"Aguaviva",14,2007,703,417
44004,"Aguaviva",10,2006,691,406
44004,"Aguaviva",11,2005,701,119
