"cod","mun","Paro","date","Padron","Activos"
50124,"Herrera de los Navarros",7,2006,670,372
50124,"Herrera de los Navarros",8,2007,648,360
50124,"Herrera de los Navarros",9,2008,628,347
50124,"Herrera de los Navarros",15,2009,630,352
50124,"Herrera de los Navarros",23,2010,616,349
50124,"Herrera de los Navarros",20,2011,604,349
50124,"Herrera de los Navarros",23,2012,576,336
50124,"Herrera de los Navarros",10,2013,569,332
