"cod","mun","Paro","date","Padron","Activos"
44129,"Jatiel",8,2013,50,31
44129,"Jatiel",3,2012,49,30
44129,"Jatiel",5,2011,52,30
44129,"Jatiel",4,2010,52,31
44129,"Jatiel",3,2009,55,33
44129,"Jatiel",1,2008,57,33
44129,"Jatiel",1,2005,61,2
