"cod","mun","Paro","date","Padron","Activos"
22162,"Novales",1,2006,179,114
22162,"Novales",2,2008,174,110
22162,"Novales",4,2009,180,115
22162,"Novales",4,2010,181,120
22162,"Novales",4,2011,175,114
22162,"Novales",4,2012,177,115
22162,"Novales",7,2013,183,116
