"cod","mun","Paro","date","Padron","Activos"
22144,"Laspuña",7,2006,298,203
22144,"Laspuña",13,2007,312,217
22144,"Laspuña",9,2008,302,206
22144,"Laspuña",9,2009,294,196
22144,"Laspuña",7,2010,289,191
22144,"Laspuña",13,2011,301,201
22144,"Laspuña",23,2012,296,193
22144,"Laspuña",15,2013,293,192
