"cod","mun","Paro","date","Padron","Activos"
22209,"Santa Cruz de la Serós",12,2013,191,136
22209,"Santa Cruz de la Serós",5,2012,194,136
22209,"Santa Cruz de la Serós",5,2011,189,137
22209,"Santa Cruz de la Serós",5,2010,136,95
22209,"Santa Cruz de la Serós",7,2009,140,97
22209,"Santa Cruz de la Serós",5,2008,143,100
22209,"Santa Cruz de la Serós",3,2007,145,99
22209,"Santa Cruz de la Serós",3,2006,148,101
