"cod","mun","Paro","date","Padron","Activos"
44040,"Berge",14,2013,251,154
44040,"Berge",16,2012,254,156
44040,"Berge",13,2011,264,158
44040,"Berge",11,2010,274,158
44040,"Berge",10,2009,273,155
44040,"Berge",17,2008,264,145
44040,"Berge",5,2007,260,147
44040,"Berge",5,2006,246,138
44040,"Berge",6,2005,244,2
