"cod","mun","Paro","date","Padron","Activos"
50012,"Alborge",1,2006,125,70
50012,"Alborge",1,2007,124,70
50012,"Alborge",7,2008,124,71
50012,"Alborge",2,2009,124,68
50012,"Alborge",6,2010,126,64
50012,"Alborge",2,2011,121,63
50012,"Alborge",6,2012,118,63
50012,"Alborge",4,2013,119,66
