"cod","mun","Paro","date","Padron","Activos"
44006,"Alacón",9,2006,406,208
44006,"Alacón",8,2007,405,217
44006,"Alacón",9,2008,410,211
44006,"Alacón",15,2009,384,199
44006,"Alacón",17,2010,361,184
44006,"Alacón",13,2011,349,183
44006,"Alacón",19,2012,331,176
44006,"Alacón",25,2013,306,152
