"cod","mun","Paro","date","Padron","Activos"
44019,"Alobras",3,2013,79,50
44019,"Alobras",5,2012,79,47
44019,"Alobras",3,2011,75,43
44019,"Alobras",1,2010,70,38
44019,"Alobras",1,2009,70,38
