"cod","mun","Paro","date","Padron","Activos"
22050,"Barbuñales",2,2006,110,65
22050,"Barbuñales",1,2008,111,67
22050,"Barbuñales",3,2010,109,70
22050,"Barbuñales",3,2011,101,65
22050,"Barbuñales",1,2012,105,66
