"cod","mun","Paro","date","Padron","Activos"
44033,"Báguena",3,2006,409,214
44033,"Báguena",4,2007,407,214
44033,"Báguena",8,2008,442,238
44033,"Báguena",4,2009,410,226
44033,"Báguena",9,2010,398,216
44033,"Báguena",13,2011,386,211
44033,"Báguena",14,2012,370,197
44033,"Báguena",15,2013,353,182
