"cod","mun","Paro","date","Padron","Activos"
22054,"Benasque",93,2013,2195,1716
22054,"Benasque",110,2012,2217,1731
22054,"Benasque",107,2011,2236,1750
22054,"Benasque",107,2010,2219,1741
22054,"Benasque",106,2009,2200,1726
22054,"Benasque",86,2008,2166,1720
22054,"Benasque",80,2007,2080,1651
22054,"Benasque",75,2006,2045,1607
22054,"Benasque",75,2005,2088,229
