"cod","mun","Paro","date","Padron","Activos"
22119,"Gurrea de Gállego",118,2013,1627,1015
22119,"Gurrea de Gállego",109,2012,1644,1032
22119,"Gurrea de Gállego",89,2011,1651,1047
22119,"Gurrea de Gállego",68,2010,1664,1056
22119,"Gurrea de Gállego",69,2009,1706,1095
22119,"Gurrea de Gállego",54,2008,1710,1115
22119,"Gurrea de Gállego",23,2007,1721,1131
22119,"Gurrea de Gállego",25,2006,1745,1160
22119,"Gurrea de Gállego",45,2005,1761,47
