"cod","mun","Paro","date","Padron","Activos"
44020,"Alpeñés",2,2013,19,8
44020,"Alpeñés",2,2012,25,13
44020,"Alpeñés",1,2011,26,13
44020,"Alpeñés",1,2005,27,0
