"cod","mun","Paro","date","Padron","Activos"
22066,"Boltaña",97,2013,1071,757
22066,"Boltaña",108,2012,1092,764
22066,"Boltaña",69,2011,1055,720
22066,"Boltaña",60,2010,1051,720
22066,"Boltaña",36,2009,1035,704
22066,"Boltaña",44,2008,1022,694
22066,"Boltaña",38,2007,977,660
22066,"Boltaña",36,2006,924,609
22066,"Boltaña",28,2005,917,45
