"cod","mun","Paro","date","Padron","Activos"
50286,"Villalba de Perejil",2,2006,121,82
50286,"Villalba de Perejil",1,2007,117,78
50286,"Villalba de Perejil",1,2008,114,77
50286,"Villalba de Perejil",5,2009,111,76
50286,"Villalba de Perejil",1,2010,112,79
50286,"Villalba de Perejil",3,2011,113,74
50286,"Villalba de Perejil",4,2012,109,69
50286,"Villalba de Perejil",7,2013,108,73
