"cod","mun","Paro","date","Padron","Activos"
50051,"Biota",95,2013,1036,598
50051,"Biota",98,2012,1073,614
50051,"Biota",74,2011,1095,626
50051,"Biota",66,2010,1115,651
50051,"Biota",65,2009,1131,657
50051,"Biota",38,2008,1138,670
50051,"Biota",28,2007,1135,675
50051,"Biota",41,2006,1139,679
50051,"Biota",28,2005,1143,16
