"cod","mun","Paro","date","Padron","Activos"
22128,"Ilche",7,2013,211,119
22128,"Ilche",7,2012,226,134
22128,"Ilche",6,2011,237,146
22128,"Ilche",4,2009,259,157
22128,"Ilche",1,2008,271,168
22128,"Ilche",1,2007,273,168
22128,"Ilche",3,2006,275,170
22128,"Ilche",2,2005,263,15
