"cod","mun","Paro","date","Padron","Activos"
50046,"Belmonte de Gracián",1,2006,231,116
50046,"Belmonte de Gracián",2,2008,216,104
50046,"Belmonte de Gracián",2,2009,215,103
50046,"Belmonte de Gracián",8,2010,236,115
50046,"Belmonte de Gracián",10,2011,236,113
50046,"Belmonte de Gracián",5,2012,238,122
50046,"Belmonte de Gracián",8,2013,233,121
