"cod","mun","Paro","date","Padron","Activos"
22075,"Camporrells",4,2007,219,133
22075,"Camporrells",1,2008,206,125
22075,"Camporrells",7,2009,196,118
22075,"Camporrells",6,2010,193,110
22075,"Camporrells",4,2011,182,100
22075,"Camporrells",8,2012,167,89
22075,"Camporrells",5,2013,165,88
