"cod","mun","Paro","date","Padron","Activos"
44179,"Peñarroya de Tastavins",5,2006,488,294
44179,"Peñarroya de Tastavins",10,2007,511,310
44179,"Peñarroya de Tastavins",3,2008,518,326
44179,"Peñarroya de Tastavins",15,2009,532,333
44179,"Peñarroya de Tastavins",14,2010,517,326
44179,"Peñarroya de Tastavins",21,2011,509,313
44179,"Peñarroya de Tastavins",21,2012,497,317
44179,"Peñarroya de Tastavins",19,2013,480,297
