"cod","mun","Paro","date","Padron","Activos"
50039,"Azuara",40,2013,643,394
50039,"Azuara",36,2012,680,426
50039,"Azuara",29,2011,702,424
50039,"Azuara",25,2010,701,412
50039,"Azuara",24,2009,710,407
50039,"Azuara",26,2008,703,395
50039,"Azuara",21,2007,674,376
50039,"Azuara",19,2006,657,367
50039,"Azuara",16,2005,643,13
