"cod","mun","Paro","date","Padron","Activos"
44210,"Sarrión",86,2013,1149,769
44210,"Sarrión",84,2012,1129,761
44210,"Sarrión",73,2011,1135,751
44210,"Sarrión",52,2010,1140,748
44210,"Sarrión",51,2009,1155,776
44210,"Sarrión",37,2008,1124,752
44210,"Sarrión",32,2007,1085,717
44210,"Sarrión",26,2006,1104,724
44210,"Sarrión",33,2005,1072,116
