"cod","mun","Paro","date","Padron","Activos"
50197,"Orés",3,2013,104,59
50197,"Orés",4,2012,103,65
50197,"Orés",3,2011,107,71
50197,"Orés",1,2010,101,63
50197,"Orés",2,2009,101,61
50197,"Orés",2,2008,107,61
