"cod","mun","Paro","date","Padron","Activos"
44165,"Nogueruelas",1,2006,239,138
44165,"Nogueruelas",5,2007,273,169
44165,"Nogueruelas",7,2008,264,171
44165,"Nogueruelas",11,2009,249,159
44165,"Nogueruelas",10,2010,237,149
44165,"Nogueruelas",8,2011,215,129
44165,"Nogueruelas",11,2012,219,132
44165,"Nogueruelas",9,2013,210,123
