"cod","mun","Paro","date","Padron","Activos"
50191,"Novillas",10,2006,645,392
50191,"Novillas",7,2007,643,387
50191,"Novillas",16,2008,639,384
50191,"Novillas",20,2009,639,383
50191,"Novillas",18,2010,626,374
50191,"Novillas",27,2011,603,366
50191,"Novillas",31,2012,602,359
50191,"Novillas",39,2013,594,358
