"cod","mun","Paro","date","Padron","Activos"
50132,"Joyosa (La)",23,2006,733,518
50132,"Joyosa (La)",33,2007,790,564
50132,"Joyosa (La)",53,2008,873,618
50132,"Joyosa (La)",63,2009,902,642
50132,"Joyosa (La)",73,2010,936,655
50132,"Joyosa (La)",79,2011,941,650
50132,"Joyosa (La)",92,2012,936,649
50132,"Joyosa (La)",94,2013,983,689
