"establecimientos","plazas","tipo","cod","mun"
4,123,"Hoteles","44153","Monreal del Campo"
0,0,"Apartamentos","44153","Monreal del Campo"
0,0,"Campings","44153","Monreal del Campo"
0,0,"Casas Rurales","44153","Monreal del Campo"
