"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","44190","Pozuel del Campo"
0,0,"Campings","44190","Pozuel del Campo"
0,0,"Casas Rurales","44190","Pozuel del Campo"
0,0,"Hoteles","44190","Pozuel del Campo"
