"establecimientos","plazas","tipo","cod","mun"
3,31,"Hoteles","22906","Santa María de Dulcis"
2,14,"Casas Rurales","22906","Santa María de Dulcis"
0,0,"Apartamentos","22906","Santa María de Dulcis"
0,0,"Campings","22906","Santa María de Dulcis"
