"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50902","Marracos"
0,0,"Campings","50902","Marracos"
0,0,"Casas Rurales","50902","Marracos"
0,0,"Hoteles","50902","Marracos"
