"establecimientos","plazas","tipo","cod","mun"
1,14,"Hoteles","44027","Arens de Lledó"
1,12,"Casas Rurales","44027","Arens de Lledó"
0,0,"Apartamentos","44027","Arens de Lledó"
0,0,"Campings","44027","Arens de Lledó"
