"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","50229","Ruesca"
0,0,"Campings","50229","Ruesca"
0,0,"Casas Rurales","50229","Ruesca"
0,0,"Hoteles","50229","Ruesca"
