"establecimientos","plazas","tipo","cod","mun"
0,0,"Apartamentos","22012","Albero Bajo"
0,0,"Campings","22012","Albero Bajo"
0,0,"Casas Rurales","22012","Albero Bajo"
0,0,"Hoteles","22012","Albero Bajo"
