"establecimientos","plazas","tipo","cod","mun"
1,177,"Campings","22039","Ayerbe"
1,64,"Apartamentos","22039","Ayerbe"
2,50,"Hoteles","22039","Ayerbe"
2,19,"Casas Rurales","22039","Ayerbe"
