"establecimientos","plazas","tipo","cod","mun"
4,29,"Casas Rurales","50114","Fuendetodos"
1,22,"Hoteles","50114","Fuendetodos"
0,0,"Apartamentos","50114","Fuendetodos"
0,0,"Campings","50114","Fuendetodos"
